source_name
Antoine Semenyo
Ryan Christie
Enes Ünal
Tyler Adams
Marcus Tavernier
Lewis Cook
Milos Kerkez
Marcos Senesi
Dean Huijsen
Illia Zabarnyi
Adam Smith
Julian Araujo
Kepa Arrizabalaga
Michail Antonio
Danny Ings
Crysencio Summerville
Luis Guilherme
Lucas Paquetá
Tomáš Souček
Jarrod Bowen
Guido Rodríguez
Carlos Soler
Emerson Palmieri
Max Kilman
Jean-Clair Todibo
Aaron Wan-Bissaka
Vladimír Coufal
Łukasz Fabiański
Dominic Calvert-Lewin
Beto
Iliman Ndiaye
Jesper Lindstrøm
Abdoulaye Doucouré
Jack Harrison
Orel Mangala
Idrissa Gana Gueye
Vitaliy Mykolenko
Jarrad Branthwaite
James Tarkowski
Ashley Young
Jordan Pickford
Jean-Philippe Mateta
Ismaila Sarr
Asher Agbinone
Daichi Kamada
Marc Guéhi
Justin Devenny
Jeffrey Schlupp
Tyrick Mitchell
Daniel Muñoz
Caleb Kporha
Nathaniel Clyne
Cheick Doucouré
Maxence Lacroix
Trevoh Chalobah
Dean Henderson
Raúl Jiménez
Rodrigo Muniz
Reiss Nelson
Harry Wilson
Alex Iwobi
Adama Traoré
Emile Smith Rowe
Harrison Reed
Sander Berge
Andreas Pereira
Tom Cairney
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Bernd Leno
Jørgen Strand Larsen
Gonçalo Guedes
Rayan Aït-Nouri
Matt Doherty
Pablo Sarabia
Jean-Ricner Bellegarde
Matheus Cunha
Rodrigo Gomes
João Gomes
Mario Lemina
Toti Gomes
Craig Dawson
Santiago Bueno
Nélson Semedo
José Sá
Cameron Archer
Paul Onuachu
Mateus Fernandes
Adam Lallana
Lesley Ugochukwu
Joe Aribo
Ben Brereton
Adam Armstrong
Ryan Manning
Tyler Dibling
Jack Stephens
Yukinari Sugawara
Jan Bednarek
Taylor Harwood-Bellis
Kyle Walker-Peters
Aaron Ramsdale
Danny Welbeck
Georginio Rutter
Brajan Gruda
Kaoru Mitoma
Jakub Moder
Yasin Ayari
Carlos Baleba
Jack Hinshelwood
Matt O'Riley
Simon Adingra
João Pedro
Pervis Estupiñán
Igor
Jan Paul van Hecke
Joël Veltman
Bart Verbruggen
Erling Haaland
Matheus Nunes
İlkay Gündoğan
Bernardo Silva
Phil Foden
Sávio
Kevin De Bruyne
Mateo Kovačić
Rico Lewis
Joško Gvardiol
Jahmai Simpson-Pusey
Kyle Walker
Ederson
Darwin Núñez
Cody Gakpo
Luis Díaz
Mohamed Salah
Curtis Jones
Dominik Szoboszlai
Alexis Mac Allister
Wataru Endo
Ryan Gravenberch
Andrew Robertson
Virgil van Dijk
Ibrahima Konaté
Trent Alexander-Arnold
Conor Bradley
Caoimhín Kelleher
Ollie Watkins
Jhon Durán
Jacob Ramsey
John McGinn
Leon Bailey
Jaden Philogene Bidace
Morgan Rogers
Youri Tielemans
Amadou Onana
Boubacar Kamara
Lucas Digne
Ian Maatsen
Pau Torres
Diego Carlos
Ezri Konsa
Emiliano Martínez
Rasmus Højlund
Joshua Zirkzee
Marcus Rashford
Alejandro Garnacho
Amad Diallo
Bruno Fernandes
Manuel Ugarte Ribeiro
Casemiro
Christian Eriksen
Noussair Mazraoui
Lisandro Martínez
Matthijs de Ligt
Diogo Dalot
Jonny Evans
André Onana
Jordan Ayew
Odsonne Édouard
Abdul Fatawu Issahaku
Facundo Buonanotte
Wilfred Ndidi
Bilal El Khannouss
Harry Winks
Boubakary Soumaré
Victor Bernth Kristiansen
Jannik Vestergaard
Wout Faes
James Justin
Kasey McAteer
Mads Hermansen
Chris Wood
Callum Hudson-Odoi
Jota Silva
Anthony Elanga
Taiwo Awoniyi
Morgan Gibbs-White
Elliot Anderson
Nicolás Domínguez
Ramón Sosa
Ryan Yates
Álex Moreno
James Ward-Prowse
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Alexander Isak
William Osula
Joelinton
Anthony Gordon
Harvey Barnes
Joe Willock
Sandro Tonali
Bruno Guimarães
Sean Longstaff
Lewis Hall
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Dominic Solanke
Son Heung-min
Brennan Johnson
James Maddison
Pape Matar Sarr
Timo Werner
Rodrigo Bentancur
Yves Bissouma
Dejan Kulusevski
Destiny Udogie
Radu Drăgușin
Cristian Romero
Pedro Porro
Guglielmo Vicario
Liam Delap
George Hirst
Sammie Szmodics
Jack Clarke
Ben Johnson
Omari Hutchinson
Jens Cajuste
Massimo Luongo
Sam Morsy
Leif Davis
Cameron Burgess
Dara O'Shea
Axel Tuanzebe
Arijanet Muric
Nicolas Jackson
Christopher Nkunku
Pedro Neto
Noni Madueke
Mykhailo Mudryk
Cole Palmer
Roméo Lavia
Enzo Fernández
Moisés Caicedo
Marc Cucurella
Levi Colwill
Wesley Fofana
Malo Gusto
Reece James
Robert Sánchez
Kai Havertz
Gabriel Martinelli
Leandro Trossard
Bukayo Saka
Gabriel Jesus
Declan Rice
Mikel Merino
Thomas Partey
Martin Ødegaard
Jurriën Timber
Gabriel Magalhães
William Saliba
Ben White
David Raya
Jamie Vardy
Patson Daka
Wilfred Ndidi
Jordan Ayew
Bilal El Khannouss
Bobby Reid
Harry Winks
Oliver Skipp
Boubakary Soumaré
Kasey McAteer
Stephy Mavididi
Victor Bernth Kristiansen
Caleb Okoli
Wout Faes
James Justin
Mads Hermansen
Nicolas Jackson
Kiernan Dewsbury-Hall
João Félix
Christopher Nkunku
Noni Madueke
Jadon Sancho
Cole Palmer
Enzo Fernández
Moisés Caicedo
Roméo Lavia
Marc Cucurella
Benoît Badiashile
Levi Colwill
Wesley Fofana
Robert Sánchez
Gabriel Jesus
Leandro Trossard
Bukayo Saka
Raheem Sterling
Mikel Merino
Jorginho
Thomas Partey
Martin Ødegaard
Ethan Nwaneri
Riccardo Calafiori
Oleksandr Zinchenko
Gabriel Magalhães
William Saliba
Jurriën Timber
Jakub Kiwior
David Raya
Taiwo Awoniyi
Chris Wood
Callum Hudson-Odoi
Anthony Elanga
Jota Silva
Ryan Yates
Nicolás Domínguez
Ramón Sosa
James Ward-Prowse
Álex Moreno
Neco Williams
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Evanilson
Antoine Semenyo
Marcus Tavernier
Justin Kluivert
David Brooks
Lewis Cook
Tyler Adams
Dango Ouattara
Milos Kerkez
Enes Ünal
Marcos Senesi
Dean Huijsen
Illia Zabarnyi
Adam Smith
Max Aarons
Kepa Arrizabalaga
Danny Welbeck
Evan Ferguson
Kaoru Mitoma
Georginio Rutter
Simon Adingra
João Pedro
Mats Wieffer
Yasin Ayari
Matt O'Riley
Carlos Baleba
Pervis Estupiñán
Igor
Jan Paul van Hecke
Joël Veltman
Bart Verbruggen
Ollie Watkins
John McGinn
Jhon Durán
Leon Bailey
Jaden Philogene Bidace
Morgan Rogers
Emi Buendía
Youri Tielemans
Ross Barkley
Ian Maatsen
Lucas Digne
Pau Torres
Diego Carlos
Lamare Bogarde
Matty Cash
Emiliano Martínez
Jean-Philippe Mateta
Justin Devenny
Jeffrey Schlupp
Ismaila Sarr
Nathaniel Clyne
Cheick Doucouré
Jefferson Lerma
Will Hughes
Chris Richards
Tyrick Mitchell
Daniel Muñoz
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Dean Henderson
Dominic Calvert-Lewin
Iliman Ndiaye
Jesper Lindstrøm
Beto
Dwight McNeil
Idrissa Gana Gueye
Abdoulaye Doucouré
Orel Mangala
Vitaliy Mykolenko
Jarrad Branthwaite
James Tarkowski
Ashley Young
Jordan Pickford
Yoane Wissa
Thiago
Mikkel Damsgaard
Kevin Schade
Bryan Mbeumo
Vitaly Janelt
Yehor Yarmoliuk
Christian Nørgaard
Mathias Jensen
Keane Lewis-Potter
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mark Flekken
Raúl Jiménez
Rodrigo Muniz
Reiss Nelson
Adama Traoré
Alex Iwobi
Emile Smith Rowe
Harry Wilson
Saša Lukić
Andreas Pereira
Tom Cairney
Antonee Robinson
Calvin Bassey
Joachim Andersen
Kenny Tete
Timothy Castagne
Bernd Leno
Jørgen Strand Larsen
Matheus Cunha
Gonçalo Guedes
Jean-Ricner Bellegarde
Matt Doherty
João Gomes
Tommy Doyle
André
Rodrigo Gomes
Hwang Hee-chan
Nélson Semedo
Alfie Pond
Rayan Aït-Nouri
Toti Gomes
Mario Lemina
José Sá
Erling Haaland
Sávio
Kevin De Bruyne
Phil Foden
Bernardo Silva
İlkay Gündoğan
Rico Lewis
Jack Grealish
Joško Gvardiol
Manuel Akanji
John Stones
Nathan Aké
Kyle Walker
Ederson
Dominic Solanke
Son Heung-min
Brennan Johnson
Dejan Kulusevski
James Maddison
Timo Werner
Yves Bissouma
Pape Matar Sarr
Lucas Bergvall
Destiny Udogie
Djed Spence
Ben Davies
Radu Drăgușin
Pedro Porro
Guglielmo Vicario
Paul Onuachu
Lesley Ugochukwu
Adam Armstrong
Cameron Archer
Adam Lallana
Joe Aribo
Mateus Fernandes
Tyler Dibling
Ryan Fraser
Yukinari Sugawara
Jack Stephens
Flynn Downes
Taylor Harwood-Bellis
Kyle Walker-Peters
Alex McCarthy
Darwin Núñez
Wataru Endo
Cody Gakpo
Luis Díaz
Mohamed Salah
Dominik Szoboszlai
Curtis Jones
Alexis Mac Allister
Ryan Gravenberch
Andrew Robertson
Virgil van Dijk
Ibrahima Konaté
Conor Bradley
Caoimhín Kelleher
Liam Delap
Ali Al Hamadi
Sammie Szmodics
Jack Clarke
Wes Burns
Conor Chaplin
Omari Hutchinson
Jens Cajuste
Jack Taylor
Sam Morsy
Leif Davis
Cameron Burgess
Dara O'Shea
Axel Tuanzebe
Arijanet Muric
Marcus Rashford
Rasmus Højlund
Alejandro Garnacho
Mason Mount
Bruno Fernandes
Christian Eriksen
Joshua Zirkzee
Casemiro
Manuel Ugarte Ribeiro
Diogo Dalot
Amad Diallo
Jonny Evans
Luke Shaw
Matthijs de Ligt
Noussair Mazraoui
André Onana
Alexander Isak
Anthony Gordon
Callum Wilson
Joelinton
Jacob Murphy
Joe Willock
Harvey Barnes
Bruno Guimarães
Kieran Trippier
Sean Longstaff
Sandro Tonali
Lewis Hall
Lloyd Kelly
Fabian Schär
Valentino Livramento
Nick Pope
Michail Antonio
Danny Ings
Crysencio Summerville
Andy Irving
Jarrod Bowen
Carlos Soler
Guido Rodríguez
Lucas Paquetá
Tomáš Souček
Emerson Palmieri
Vladimír Coufal
Max Kilman
Jean-Clair Todibo
Konstantinos Mavropanos
Aaron Wan-Bissaka
Łukasz Fabiański
João Pedro
Simon Adingra
Danny Welbeck
Evan Ferguson
Kaoru Mitoma
Yasin Ayari
Matt O'Riley
Mats Wieffer
Georginio Rutter
Yankuba Minteh
Pervis Estupiñán
Igor
Jan Paul van Hecke
Tariq Lamptey
Lewis Dunk
Bart Verbruggen
Cameron Archer
Kamaldeen Sulemana
Adam Armstrong
Ben Brereton
Mateus Fernandes
Flynn Downes
Joe Aribo
Tyler Dibling
Ryan Manning
Kyle Walker-Peters
Jack Stephens
Taylor Harwood-Bellis
Yukinari Sugawara
Ryan Fraser
Joe Lumley
Jean-Philippe Mateta
Eberechi Eze
Justin Devenny
Ismaila Sarr
Jefferson Lerma
Will Hughes
Eddie Nketiah
Tyrick Mitchell
Daniel Muñoz
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Jeffrey Schlupp
Dean Henderson
Alexander Isak
Harvey Barnes
Joelinton
Anthony Gordon
Callum Wilson
Joe Willock
Sean Longstaff
Bruno Guimarães
Sandro Tonali
Lewis Hall
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Jørgen Strand Larsen
Rodrigo Gomes
Craig Dawson
Jean-Ricner Bellegarde
Carlos Forbs
Matheus Cunha
João Gomes
André
Hwang Hee-chan
Rayan Aït-Nouri
Toti Gomes
Gonçalo Guedes
Mario Lemina
Nélson Semedo
José Sá
Evanilson
Enes Ünal
Marcus Tavernier
David Brooks
Dango Ouattara
Justin Kluivert
Philip Billing
Ryan Christie
Tyler Adams
Milos Kerkez
Marcos Senesi
Dean Huijsen
Illia Zabarnyi
Adam Smith
Kepa Arrizabalaga
Chris Wood
Callum Hudson-Odoi
Ramón Sosa
Jota Silva
Anthony Elanga
Morgan Gibbs-White
Morato
Ryan Yates
Elliot Anderson
Nicolás Domínguez
Neco Williams
Álex Moreno
Murillo
Nikola Milenković
Ola Aina
Matz Sels
Liam Delap
Sammie Szmodics
Jack Clarke
Omari Hutchinson
Nathan Broadhead
Conor Chaplin
Wes Burns
Jens Cajuste
Jack Taylor
Sam Morsy
Leif Davis
Cameron Burgess
Dara O'Shea
Axel Tuanzebe
Harry Clarke
Arijanet Muric
Yoane Wissa
Kevin Schade
Thiago
Bryan Mbeumo
Mikkel Damsgaard
Fabio Carvalho
Mathias Jensen
Vitaly Janelt
Christian Nørgaard
Yehor Yarmoliuk
Keane Lewis-Potter
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mads Roerslev
Mark Flekken
Jamie Vardy
Patson Daka
Jordan Ayew
Bobby Reid
Facundo Buonanotte
Stephy Mavididi
Wilfred Ndidi
Boubakary Soumaré
Oliver Skipp
Luke Thomas
James Justin
Caleb Okoli
Jannik Vestergaard
Conor Coady
Wout Faes
Mads Hermansen
Michail Antonio
Danny Ings
Crysencio Summerville
Edson Álvarez
Jarrod Bowen
Carlos Soler
Andy Irving
Lucas Paquetá
Guido Rodríguez
Tomáš Souček
Emerson Palmieri
Vladimír Coufal
Max Kilman
Jean-Clair Todibo
Aaron Wan-Bissaka
Łukasz Fabiański
Kai Havertz
Leandro Trossard
Ethan Nwaneri
Bukayo Saka
Raheem Sterling
Declan Rice
Jorginho
Martin Ødegaard
Gabriel Jesus
Riccardo Calafiori
Oleksandr Zinchenko
Gabriel Magalhães
Jakub Kiwior
William Saliba
Jurriën Timber
David Raya
Nicolas Jackson
Christopher Nkunku
Jadon Sancho
Noni Madueke
Pedro Neto
Cole Palmer
João Félix
Enzo Fernández
Roméo Lavia
Malo Gusto
Marc Cucurella
Levi Colwill
Wesley Fofana
Benoît Badiashile
Moisés Caicedo
Robert Sánchez
Ollie Watkins
Emi Buendía
John McGinn
Jaden Philogene Bidace
Leon Bailey
Morgan Rogers
Jhon Durán
Youri Tielemans
Boubacar Kamara
Ross Barkley
Lucas Digne
Pau Torres
Ezri Konsa
Matty Cash
Emiliano Martínez
Robin Olsen
Son Heung-min
Timo Werner
Dejan Kulusevski
Brennan Johnson
James Maddison
Lucas Bergvall
Yves Bissouma
Pape Matar Sarr
Archie Gray
Will Lankshear
Destiny Udogie
Ben Davies
Radu Drăgușin
Pedro Porro
Fraser Forster
Raúl Jiménez
Rodrigo Muniz
Reiss Nelson
Harry Wilson
Alex Iwobi
Ryan Sessegnon
Emile Smith Rowe
Timothy Castagne
Sander Berge
Saša Lukić
Tom Cairney
Antonee Robinson
Calvin Bassey
Issa Diop
Kenny Tete
Bernd Leno
Joshua Zirkzee
Bruno Fernandes
Manuel Ugarte Ribeiro
Marcus Rashford
Casemiro
Alejandro Garnacho
Kobbie Mainoo
Mason Mount
Diogo Dalot
Amad Diallo
Lisandro Martínez
Matthijs de Ligt
Harry Maguire
Noussair Mazraoui
Luke Shaw
André Onana
Beto
Dominic Calvert-Lewin
Iliman Ndiaye
Jesper Lindstrøm
Jack Harrison
Dwight McNeil
Idrissa Gana Gueye
Orel Mangala
Abdoulaye Doucouré
Vitaliy Mykolenko
Jarrad Branthwaite
James Tarkowski
Jake O'Brien
Ashley Young
Nathan Patterson
Jordan Pickford
Luis Díaz
Harvey Elliott
Cody Gakpo
Darwin Núñez
Mohamed Salah
Curtis Jones
Dominik Szoboszlai
Alexis Mac Allister
Ryan Gravenberch
Andrew Robertson
Virgil van Dijk
Joe Gomez
Trent Alexander-Arnold
Jarell Quansah
Caoimhín Kelleher
Erling Haaland
Matheus Nunes
Jeremy Doku
Rico Lewis
Jack Grealish
Phil Foden
Kevin De Bruyne
İlkay Gündoğan
Sávio
Bernardo Silva
Nathan Aké
Manuel Akanji
Rúben Dias
Kyle Walker
Stefan Ortega
Liam Delap
Ali Al Hamadi
Jack Clarke
Nathan Broadhead
Wes Burns
Conor Chaplin
Omari Hutchinson
Jens Cajuste
Jack Taylor
Sam Morsy
Leif Davis
Jacob Greaves
Dara O'Shea
Harry Clarke
Arijanet Muric
Jean-Philippe Mateta
Eberechi Eze
Justin Devenny
Ismaila Sarr
Eddie Nketiah
Cheick Doucouré
Jefferson Lerma
Will Hughes
Tyrick Mitchell
Daniel Muñoz
Marc Guéhi
Maxence Lacroix
Trevoh Chalobah
Chris Richards
Dean Henderson
Jamie Vardy
Patson Daka
Bilal El Khannouss
Bobby Reid
Kasey McAteer
Stephy Mavididi
Facundo Buonanotte
Jordan Ayew
Boubakary Soumaré
Wilfred Ndidi
Victor Bernth Kristiansen
Jannik Vestergaard
Wout Faes
Conor Coady
James Justin
Mads Hermansen
Danny Ings
Crysencio Summerville
Mohammed Kudus
Niclas Füllkrug
Jarrod Bowen
Tomáš Souček
Michail Antonio
Carlos Soler
Lucas Paquetá
Edson Álvarez
Aaron Wan-Bissaka
Max Kilman
Konstantinos Mavropanos
Vladimír Coufal
Emerson Palmieri
Łukasz Fabiański
Dominic Calvert-Lewin
Armando Broja
Dwight McNeil
Jack Harrison
Iliman Ndiaye
Abdoulaye Doucouré
Jesper Lindstrøm
Orel Mangala
Harrison Armstrong
Idrissa Gana Gueye
Vitaliy Mykolenko
Jarrad Branthwaite
James Tarkowski
Ashley Young
Jordan Pickford
Jørgen Strand Larsen
Matheus Cunha
Gonçalo Guedes
Hwang Hee-chan
João Gomes
Tommy Doyle
André
Rayan Aït-Nouri
Matt Doherty
Rodrigo Gomes
Santiago Bueno
Toti Gomes
Craig Dawson
Mario Lemina
José Sá
Alexander Isak
Anthony Gordon
Callum Wilson
Jacob Murphy
Harvey Barnes
Joelinton
Joe Willock
Bruno Guimarães
Sandro Tonali
Sean Longstaff
Lewis Hall
Dan Burn
Fabian Schär
Valentino Livramento
Nick Pope
Darwin Núñez
Cody Gakpo
Luis Díaz
Mohamed Salah
Curtis Jones
Alexis Mac Allister
Ryan Gravenberch
Dominik Szoboszlai
Andrew Robertson
Virgil van Dijk
Joe Gomez
Trent Alexander-Arnold
Jarell Quansah
Caoimhín Kelleher
Erling Haaland
Jeremy Doku
Sávio
Bernardo Silva
Kevin De Bruyne
Rico Lewis
Jack Grealish
Matheus Nunes
İlkay Gündoğan
Joško Gvardiol
Nathan Aké
James Mcatee
Rúben Dias
Manuel Akanji
Kyle Walker
Stefan Ortega
Chris Wood
Taiwo Awoniyi
Jota Silva
Ramón Sosa
Anthony Elanga
Morgan Gibbs-White
Elliot Anderson
Nicolás Domínguez
Ryan Yates
Morato
Álex Moreno
Murillo
Nikola Milenković
Ola Aina
Eric da Silva Moreira
Matz Sels
Cameron Archer
Yukinari Sugawara
Adam Armstrong
Ben Brereton
Ryan Fraser
Kamaldeen Sulemana
Mateus Fernandes
Charlie Taylor
Joe Aribo
Ryan Manning
Kyle Walker-Peters
Jack Stephens
Nathan Wood-Gordon
James Bree
Ronnie Edwards
Joe Lumley
Christopher Nkunku
João Félix
Noni Madueke
Jadon Sancho
Cole Palmer
Kiernan Dewsbury-Hall
Moisés Caicedo
Enzo Fernández
Marc Cucurella
Renato Veiga
Tosin Adarabioyo
Axel Disasi
Malo Gusto
Filip Jørgensen
Kai Havertz
Gabriel Martinelli
Leandro Trossard
Bukayo Saka
Declan Rice
Thomas Partey
Martin Ødegaard
Jorginho
Oleksandr Zinchenko
Mikel Merino
Jakub Kiwior
William Saliba
Jurriën Timber
David Raya
Rasmus Højlund
Antony
Alejandro Garnacho
Joshua Zirkzee
Mason Mount
Marcus Rashford
Bruno Fernandes
Manuel Ugarte Ribeiro
Tyrell Malacia
Amad Diallo
Diogo Dalot
Noussair Mazraoui
Harry Maguire
Leny Yoro
Matthijs de Ligt
André Onana
Ollie Watkins
Jhon Durán
Morgan Rogers
Emi Buendía
Leon Bailey
Jaden Philogene Bidace
John McGinn
Ian Maatsen
Youri Tielemans
Boubacar Kamara
Ross Barkley
Lucas Digne
Tyrone Mings
Ezri Konsa
Matty Cash
Emiliano Martínez
Yoane Wissa
Thiago
Kevin Schade
Fabio Carvalho
Bryan Mbeumo
Mikkel Damsgaard
Vitaly Janelt
Yehor Yarmoliuk
Edmond-Paris Maghoma
Keane Lewis-Potter
Mads Roerslev
Ethan Pinnock
Nathan Collins
Sepp van den Berg
Mark Flekken
Rodrigo Muniz
Raúl Jiménez
Reiss Nelson
Adama Traoré
Harry Wilson
Joshua King
Emile Smith Rowe
Andreas Pereira
Sander Berge
Jorge Cuenca
Alex Iwobi
Antonee Robinson
Calvin Bassey
Issa Diop
Timothy Castagne
Bernd Leno
João Pedro
Evan Ferguson
Kaoru Mitoma
Matt O'Riley
Georginio Rutter
Mats Wieffer
Brajan Gruda
Carlos Baleba
Pervis Estupiñán
Simon Adingra
Yankuba Minteh
Igor
Lewis Dunk
Jan Paul van Hecke
Tariq Lamptey
Bart Verbruggen
Evanilson
Enes Ünal
Marcus Tavernier
Philip Billing
Antoine Semenyo
David Brooks
Justin Kluivert
Dango Ouattara
Ryan Christie
Lewis Cook
Tyler Adams
Milos Kerkez
Dean Huijsen
Illia Zabarnyi
Adam Smith
Kepa Arrizabalaga
Dominic Solanke
Brennan Johnson
Dejan Kulusevski
James Maddison
Timo Werner
Yves Bissouma
Lucas Bergvall
Pape Matar Sarr
Son Heung-min
Destiny Udogie
Ben Davies
Pedro Porro
Radu Drăgușin
Archie Gray
Fraser Forster
